,date,weekday,day,month,year,bib6,bio6,bib8,bio8
1648,12423,Thursday,4,1,1934,102,102,111,110
1649,12424,Friday,5,1,1934,102,102,111,110
1650,12425,Saturday,6,1,1934,102,102,111,110
1651,12426,Sunday,7,1,1934,102,102,111,110
1652,12427,Monday,8,1,1934,102,102,111,110
1653,12428,Tuesday,9,1,1934,102,102,111,110
1654,12429,Wednesday,10,1,1934,102,102,111,110
1655,12430,Thursday,11,1,1934,102,102,111,110
1656,12431,Friday,12,1,1934,102,102,111,110
1657,12432,Saturday,13,1,1934,102,102,110,109
1658,12433,Sunday,14,1,1934,102,102,110,109
1659,12434,Monday,15,1,1934,102,102,110,109
1660,12435,Tuesday,16,1,1934,102,102,110,109
1661,12436,Wednesday,17,1,1934,102,102,110,109
1662,12437,Thursday,18,1,1934,102,102,110,109
1663,12438,Friday,19,1,1934,102,102,110,109
1664,12439,Saturday,20,1,1934,102,102,110,109
1665,12440,Sunday,21,1,1934,102,102,110,109
1666,12441,Monday,22,1,1934,102,102,110,109
1667,12442,Tuesday,23,1,1934,102,102,110,109
1668,12443,Wednesday,24,1,1934,102,102,110,109
1669,12444,Thursday,25,1,1934,102,102,110,109
1670,12445,Friday,26,1,1934,102,102,110,109
1671,12446,Saturday,27,1,1934,102,102,110,109
1672,12447,Sunday,28,1,1934,102,102,110,109
1673,12448,Monday,29,1,1934,102,102,110,109
1674,12449,Tuesday,30,1,1934,102,102,110,109
1675,12450,Wednesday,31,1,1934,102,102,110,109
1676,12451,Thursday,1,2,1934,102,102,110,109
1677,12452,Friday,2,2,1934,102,102,110,109
1678,12453,Saturday,3,2,1934,102,102,110,109
1679,12454,Sunday,4,2,1934,102,102,110,109
1680,12455,Monday,5,2,1934,102,102,110,109
1681,12456,Tuesday,6,2,1934,102,102,110,109
1682,12457,Wednesday,7,2,1934,102,102,110,109
1683,12458,Thursday,8,2,1934,102,102,110,109
1684,12459,Friday,9,2,1934,102,102,110,109
1685,12460,Saturday,10,2,1934,102,102,110,109
1686,12461,Sunday,11,2,1934,102,102,110,109
1687,12462,Monday,12,2,1934,102,102,110,109
1688,12463,Tuesday,13,2,1934,102,102,110,109
1689,12464,Wednesday,14,2,1934,102,102,110,109
1690,12465,Thursday,15,2,1934,102,102,110,109
1691,12466,Friday,16,2,1934,102,102,110,109
1692,12467,Saturday,17,2,1934,102,102,110,109
1693,12468,Sunday,18,2,1934,102,102,110,109
1694,12469,Monday,19,2,1934,102,102,110,109
1695,12470,Tuesday,20,2,1934,102,102,110,109
1696,12471,Wednesday,21,2,1934,102,102,110,109
1697,12472,Thursday,22,2,1934,102,102,110,109
1698,12473,Friday,23,2,1934,102,102,110,109
1699,12474,Saturday,24,2,1934,102,102,110,109
1700,12475,Sunday,25,2,1934,102,102,110,109
1701,12476,Monday,26,2,1934,102,102,110,109
1702,12477,Tuesday,27,2,1934,102,102,110,109
1703,12478,Wednesday,28,2,1934,102,102,110,109
1704,12479,Thursday,1,3,1934,102,102,110,109
1705,12480,Friday,2,3,1934,102,102,110,109
1706,12481,Saturday,3,3,1934,102,102,110,109
1707,12482,Sunday,4,3,1934,102,102,110,109
1708,12483,Monday,5,3,1934,102,102,110,109
1709,12484,Tuesday,6,3,1934,102,102,110,109
1710,12485,Wednesday,7,3,1934,102,102,110,109
1711,12486,Thursday,8,3,1934,102,102,110,109
1712,12487,Friday,9,3,1934,102,102,110,109
1713,12488,Saturday,10,3,1934,102,102,110,109
1714,12489,Sunday,11,3,1934,102,102,110,109
1715,12490,Monday,12,3,1934,102,102,110,109
1716,12491,Tuesday,13,3,1934,102,102,110,109
1717,12492,Wednesday,14,3,1934,102,102,110,109
1718,12493,Thursday,15,3,1934,102,102,110,109
1719,12494,Friday,16,3,1934,102,102,110,109
1720,12495,Saturday,17,3,1934,102,102,110,109
1721,12496,Sunday,18,3,1934,102,102,110,109
1722,12497,Monday,19,3,1934,102,102,110,109
1723,12498,Tuesday,20,3,1934,102,102,110,109
1724,12499,Wednesday,21,3,1934,102,102,110,109
1725,12500,Thursday,22,3,1934,102,102,110,109
1726,12501,Friday,23,3,1934,102,102,110,109
1727,12502,Saturday,24,3,1934,102,102,110,109
1728,12503,Sunday,25,3,1934,102,102,110,109
1729,12504,Monday,26,3,1934,102,102,110,109
1730,12505,Tuesday,27,3,1934,102,102,110,109
1731,12506,Wednesday,28,3,1934,102,102,110,109
1732,12507,Thursday,29,3,1934,102,102,110,109
1733,12508,Friday,30,3,1934,102,102,110,109
1734,12509,Saturday,31,3,1934,102,102,110,109
1735,12510,Sunday,1,4,1934,102,102,110,109
1736,12511,Monday,2,4,1934,102,102,110,109
1737,12512,Tuesday,3,4,1934,102,102,110,109
1738,12513,Wednesday,4,4,1934,102,102,110,109
1739,12514,Thursday,5,4,1934,102,102,110,109
1740,12515,Friday,6,4,1934,102,102,110,109
1741,12516,Saturday,7,4,1934,102,102,110,109
1742,12517,Sunday,8,4,1934,102,102,110,109
1743,12518,Monday,9,4,1934,102,102,110,109
1744,12519,Tuesday,10,4,1934,102,102,110,109
1745,12520,Wednesday,11,4,1934,102,102,110,109
1746,12521,Thursday,12,4,1934,102,102,110,109
1747,12522,Friday,13,4,1934,102,102,110,109
1748,12523,Saturday,14,4,1934,102,102,110,109
1749,12524,Sunday,15,4,1934,102,102,110,109
1750,12525,Monday,16,4,1934,102,102,110,109
1751,12526,Tuesday,17,4,1934,102,102,110,109
1752,12527,Wednesday,18,4,1934,102,102,110,109
1753,12528,Thursday,19,4,1934,102,102,110,109
1754,12529,Friday,20,4,1934,102,102,110,109
1755,12530,Saturday,21,4,1934,102,102,110,109
1756,12531,Sunday,22,4,1934,102,102,110,109
1757,12532,Monday,23,4,1934,102,102,110,109
1758,12533,Tuesday,24,4,1934,102,102,110,109
1759,12534,Wednesday,25,4,1934,102,102,110,109
1760,12535,Thursday,26,4,1934,102,102,110,109
1761,12536,Friday,27,4,1934,102,102,110,109
1762,12537,Saturday,28,4,1934,102,102,110,109
1763,12538,Sunday,29,4,1934,102,102,110,109
1764,12539,Monday,30,4,1934,102,102,110,109
1765,12540,Tuesday,1,5,1934,102,102,110,109
1766,12541,Wednesday,2,5,1934,102,102,110,109
1767,12542,Thursday,3,5,1934,102,102,110,109
1768,12543,Friday,4,5,1934,102,102,110,109
1769,12544,Saturday,5,5,1934,102,102,110,109
1770,12545,Sunday,6,5,1934,102,102,110,109
1771,12546,Monday,7,5,1934,102,102,110,109
1772,12547,Tuesday,8,5,1934,102,102,110,109
1773,12548,Wednesday,9,5,1934,102,102,110,109
1774,12549,Thursday,10,5,1934,102,102,110,109
1775,12550,Friday,11,5,1934,102,102,110,109
1776,12551,Saturday,12,5,1934,102,102,110,109
1777,12552,Sunday,13,5,1934,102,102,110,109
1778,12553,Monday,14,5,1934,102,102,110,109
1779,12554,Tuesday,15,5,1934,102,102,110,109
1780,12555,Wednesday,16,5,1934,102,102,110,109
1781,12556,Thursday,17,5,1934,102,102,110,109
1782,12557,Friday,18,5,1934,102,102,110,109
1783,12558,Saturday,19,5,1934,102,102,110,109
1784,12559,Sunday,20,5,1934,102,102,110,109
1785,12560,Monday,21,5,1934,102,102,110,109
1786,12561,Tuesday,22,5,1934,102,102,110,109
1787,12562,Wednesday,23,5,1934,102,102,110,109
1788,12563,Thursday,24,5,1934,102,102,110,109
1789,12564,Friday,25,5,1934,102,102,110,109
1790,12565,Saturday,26,5,1934,102,102,110,109
1791,12566,Sunday,27,5,1934,102,102,110,109
1792,12567,Monday,28,5,1934,102,102,110,109
1793,12568,Tuesday,29,5,1934,102,102,110,109
1794,12569,Wednesday,30,5,1934,102,102,110,109
1795,12570,Thursday,31,5,1934,102,102,110,109
1796,12571,Friday,1,6,1934,102,102,110,109
1797,12572,Saturday,2,6,1934,102,102,110,109
1798,12573,Sunday,3,6,1934,102,102,110,109
1799,12574,Monday,4,6,1934,102,102,110,109
1800,12575,Tuesday,5,6,1934,102,102,110,109
1801,12576,Wednesday,6,6,1934,102,102,110,109
1802,12577,Thursday,7,6,1934,102,102,110,109
1803,12578,Friday,8,6,1934,102,102,110,109
1804,12579,Saturday,9,6,1934,102,102,110,109
1805,12580,Sunday,10,6,1934,102,102,110,109
1806,12581,Monday,11,6,1934,102,102,110,109
1807,12582,Tuesday,12,6,1934,102,102,110,109
1808,12583,Wednesday,13,6,1934,102,102,110,109
1809,12584,Thursday,14,6,1934,102,102,110,109
1810,12585,Friday,15,6,1934,102,102,110,109
1811,12586,Saturday,16,6,1934,102,102,110,109
1812,12587,Sunday,17,6,1934,102,102,110,109
1813,12588,Monday,18,6,1934,102,102,110,109
1814,12589,Tuesday,19,6,1934,102,102,110,109
1815,12590,Wednesday,20,6,1934,102,102,110,109
1816,12591,Thursday,21,6,1934,102,102,110,109
1817,12592,Friday,22,6,1934,102,102,110,109
1818,12593,Saturday,23,6,1934,102,102,110,109
1819,12594,Sunday,24,6,1934,102,102,110,109
1820,12595,Monday,25,6,1934,102,102,110,109
1821,12596,Tuesday,26,6,1934,102,102,110,109
1822,12597,Wednesday,27,6,1934,102,102,110,109
1823,12598,Thursday,28,6,1934,102,102,110,109
1824,12599,Friday,29,6,1934,102,102,110,109
1825,12600,Saturday,30,6,1934,102,102,110,109
1826,12601,Sunday,1,7,1934,102,102,109,108
1827,12602,Monday,2,7,1934,102,102,109,108
1828,12603,Tuesday,3,7,1934,102,102,109,108
1829,12604,Wednesday,4,7,1934,102,102,109,108
1830,12605,Thursday,5,7,1934,102,102,109,108
1831,12606,Friday,6,7,1934,102,102,109,108
1832,12607,Saturday,7,7,1934,102,102,109,108
1833,12608,Sunday,8,7,1934,102,102,109,108
1834,12609,Monday,9,7,1934,102,102,109,108
1835,12610,Tuesday,10,7,1934,102,102,109,108
1836,12611,Wednesday,11,7,1934,102,102,109,108
1837,12612,Thursday,12,7,1934,102,102,109,108
1838,12613,Friday,13,7,1934,102,102,109,108
1839,12614,Saturday,14,7,1934,102,102,109,108
1840,12615,Sunday,15,7,1934,102,102,109,108
1841,12616,Monday,16,7,1934,102,102,109,108
1842,12617,Tuesday,17,7,1934,102,102,109,108
1843,12618,Wednesday,18,7,1934,102,102,109,108
1844,12619,Thursday,19,7,1934,102,102,109,108
1845,12620,Friday,20,7,1934,102,103,109,108
1846,12621,Saturday,21,7,1934,102,103,109,108
1847,12622,Sunday,22,7,1934,102,103,109,108
1848,12623,Monday,23,7,1934,102,103,109,108
1849,12624,Tuesday,24,7,1934,102,103,109,108
1850,12625,Wednesday,25,7,1934,102,103,109,108
1851,12626,Thursday,26,7,1934,102,103,109,108
1852,12627,Friday,27,7,1934,102,103,109,108
1853,12628,Saturday,28,7,1934,102,103,109,108
1854,12629,Sunday,29,7,1934,102,103,109,108
1855,12630,Monday,30,7,1934,102,103,109,108
1856,12631,Tuesday,31,7,1934,102,103,109,108
1857,12632,Wednesday,1,8,1934,102,103,109,108
1858,12633,Thursday,2,8,1934,102,103,109,108
1859,12634,Friday,3,8,1934,102,103,109,108
1860,12635,Saturday,4,8,1934,102,103,109,108
1861,12636,Sunday,5,8,1934,102,103,109,108
1862,12637,Monday,6,8,1934,102,103,109,108
1863,12638,Tuesday,7,8,1934,102,103,109,108
1864,12639,Wednesday,8,8,1934,102,103,109,108
1865,12640,Thursday,9,8,1934,102,103,109,108
1866,12641,Friday,10,8,1934,102,103,109,108
1867,12642,Saturday,11,8,1934,102,103,109,108
1868,12643,Sunday,12,8,1934,102,103,109,108
1869,12644,Monday,13,8,1934,102,103,109,108
1870,12645,Tuesday,14,8,1934,102,103,109,108
1871,12646,Wednesday,15,8,1934,102,103,109,108
1872,12647,Thursday,16,8,1934,102,103,109,108
1873,12648,Friday,17,8,1934,102,103,109,108
1874,12649,Saturday,18,8,1934,102,103,109,108
1875,12650,Sunday,19,8,1934,102,103,109,108
1876,12651,Monday,20,8,1934,102,103,109,108
1877,12652,Tuesday,21,8,1934,102,103,109,109
